"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FRYL.8",0.00362231336425685,0.367391213312327,0.204,0.188,1,"Muscle","FRYL"
"RPL7.9",0.00369304829526203,0.316494468106209,0.131,0.114,1,"Muscle","RPL7"
"LYN.5",0.00380884671717711,-0.125040531778793,0.084,0.104,1,"Muscle","LYN"
"GJA1.8",0.00381842325305143,-0.158319267660183,0.082,0.101,1,"Muscle","GJA1"
"TM4SF1.8",0.00391667837063796,0.209864125605371,0.174,0.154,1,"Muscle","TM4SF1"
"CNOT6L.6",0.00406631624674557,-0.110229701402889,0.081,0.101,1,"Muscle","CNOT6L"
"FOXO1.7",0.00417605867161104,-0.0339819960747922,0.16,0.188,1,"Muscle","FOXO1"
"RUNX1T1.7",0.0041778828462324,0.0192421472224686,0.096,0.118,1,"Muscle","RUNX1T1"
"MAST4.6",0.00424187774011971,0.398550655885919,0.252,0.238,1,"Muscle","MAST4"
"SDPR.8",0.00427976237296504,0.172943863150784,0.237,0.216,1,"Muscle","SDPR"
"ZNF292.6",0.00437339731903493,0.00422426194749481,0.127,0.153,1,"Muscle","ZNF292"
"GPR116.8",0.00452834065935441,-0.0652409938432017,0.209,0.241,1,"Muscle","GPR116"
"MPDZ.6",0.00457702238044008,-0.0268650953498351,0.097,0.119,1,"Muscle","MPDZ"
"FERMT2.8",0.00464870416948426,-0.0880689423757335,0.11,0.132,1,"Muscle","FERMT2"
"HBA2.9",0.00480093433853332,-0.210931582751134,0.238,0.208,1,"Muscle","HBA2"
"MLLT10.7",0.0048372332140511,-0.0581405869327578,0.1,0.122,1,"Muscle","MLLT10"
"NAV1.8",0.00504434950390178,0.339123531434395,0.194,0.177,1,"Muscle","NAV1"
"HMGB1.7",0.00531319307979164,0.394127825863821,0.121,0.106,1,"Muscle","HMGB1"
"RPL15.7",0.00536597486046481,0.224184442596789,0.287,0.27,1,"Muscle","RPL15"
"HECTD1.6",0.00537916137024139,-0.0171438603830856,0.095,0.117,1,"Muscle","HECTD1"
"SESTD1.8",0.0054164917606037,0.0216732114310019,0.089,0.111,1,"Muscle","SESTD1"
"FOS.8",0.00546099609013537,-0.17032523295455,0.101,0.122,1,"Muscle","FOS"
"HSPB1.7",0.00553591164855027,0.249337107141555,0.175,0.158,1,"Muscle","HSPB1"
"CEP112.6",0.00570026664598407,0.0101867059542537,0.135,0.161,1,"Muscle","CEP112"
"ID3.8",0.00570879568648554,-0.0823898450192679,0.129,0.153,1,"Muscle","ID3"
"ZNF280D.7",0.00573864746845078,-0.0823116135196906,0.088,0.108,1,"Muscle","ZNF280D"
"SCARB2.7",0.00574866756988332,-0.0041322317828405,0.113,0.136,1,"Muscle","SCARB2"
"STAU2.7",0.00576758412643426,0.0106914823945583,0.08,0.1,1,"Muscle","STAU2"
"MCU.6",0.0058241217842939,-0.0301310175660563,0.111,0.134,1,"Muscle","MCU"
"BAZ2B.7",0.00585522847403305,-0.0852665750238182,0.214,0.246,1,"Muscle","BAZ2B"
"KIAA1462.8",0.00588344383010518,0.360649476598762,0.179,0.164,1,"Muscle","KIAA1462"
"RPL24.9",0.00603101862329657,0.346448399896669,0.154,0.138,1,"Muscle","RPL24"
"RAB6A.6",0.0060583387936288,-0.0384909377561018,0.092,0.113,1,"Muscle","RAB6A"
"PXN.6",0.00611535609452311,-0.0239858429179431,0.092,0.113,1,"Muscle","PXN"
"MMP16.7",0.00634950369523815,0.495545128696463,0.127,0.112,1,"Muscle","MMP16"
"CBL.8",0.00646823553318954,-0.0569526298241056,0.083,0.103,1,"Muscle","CBL"
"SERF2.9",0.00655427376439468,-0.11708064034751,0.102,0.123,1,"Muscle","SERF2"
"RBM3.4",0.00669754645458307,0.428160637200557,0.102,0.088,1,"Muscle","RBM3"
"ARIH1.7",0.00683793049163739,-0.021675401977624,0.107,0.13,1,"Muscle","ARIH1"
"PTTG1IP.8",0.00721026153960082,-0.0286777757568,0.115,0.138,1,"Muscle","PTTG1IP"
"PKN2.7",0.00722580834737033,-0.0887227998162865,0.105,0.126,1,"Muscle","PKN2"
"TPM4.8",0.00734316868791485,0.00243698096284017,0.216,0.248,1,"Muscle","TPM4"
"C9orf3.5",0.00763913920929979,-0.0650063920807051,0.088,0.107,1,"Muscle","C9orf3"
"ARHGAP28.5",0.00772265811931744,0.157109273547876,0.113,0.096,1,"Muscle","ARHGAP28"
"DUSP1.7",0.0077992196674119,-0.0437255962848342,0.094,0.114,1,"Muscle","DUSP1"
"RPLP0.9",0.00780661871446778,0.247924865957111,0.219,0.203,1,"Muscle","RPLP0"
"ATXN10.6",0.0078621596887933,-0.0230158912316423,0.089,0.109,1,"Muscle","ATXN10"
"ZKSCAN1.7",0.00809318342190338,-0.021019207167374,0.1,0.121,1,"Muscle","ZKSCAN1"
"XRCC5.7",0.00848791396048896,0.0267400156626258,0.12,0.143,1,"Muscle","XRCC5"
"ELF2.7",0.00855373500620178,-0.0367850187900676,0.11,0.132,1,"Muscle","ELF2"
"APC.6",0.00861806217605859,0.0348384458194557,0.094,0.115,1,"Muscle","APC"
"SH3BP5.7",0.00863903268484306,-0.117586209586218,0.152,0.176,1,"Muscle","SH3BP5"
"RABGAP1L.8",0.00895609997059303,0.0276460647476839,0.173,0.2,1,"Muscle","RABGAP1L"
"ASAP2.7",0.00916357585025353,-0.0142537141778989,0.108,0.13,1,"Muscle","ASAP2"
"ARPC2.8",0.00916874995638946,0.0515103548552656,0.122,0.146,1,"Muscle","ARPC2"
"PLVAP.9",0.00927174638007859,0.0485280524183862,0.245,0.217,1,"Muscle","PLVAP"
"MDK.8",0.0093369121106464,0.229748190335085,0.169,0.151,1,"Muscle","MDK"
"PTPRE.4",0.00950884694848713,-0.131739803671914,0.083,0.1,1,"Muscle","PTPRE"
"RAB10.8",0.00979913652067577,0.0343757154240449,0.108,0.13,1,"Muscle","RAB10"
"PHLDB2.4",0.0099901795693688,0.31159621160467,0.103,0.089,1,"Muscle","PHLDB2"
"MADCAM1.1",0,2.49504248554609,0.427,0.028,0,"Pancreas","MADCAM1"
"EGR1.2",0,2.43576016422631,0.349,0.058,0,"Pancreas","EGR1"
"CLPS.1",0,2.18957534884157,0.275,0.012,0,"Pancreas","CLPS"
"COL15A1.9",0,2.14911924571684,0.543,0.066,0,"Pancreas","COL15A1"
"PLVAP.10",0,1.93969484511547,0.686,0.191,0,"Pancreas","PLVAP"
"JUN.7",0,1.87974880464505,0.543,0.154,0,"Pancreas","JUN"
"SOX7.8",0,1.81182467302682,0.422,0.081,0,"Pancreas","SOX7"
"JUNB.3",0,1.8077637937105,0.345,0.068,0,"Pancreas","JUNB"
"APLNR.9",0,1.76615844966887,0.62,0.223,0,"Pancreas","APLNR"
"PTRF.9",0,1.70792547348966,0.692,0.209,0,"Pancreas","PTRF"
"ZFP36L2.5",0,1.6210176665183,0.366,0.079,0,"Pancreas","ZFP36L2"
"IER2",0,1.61889305354335,0.284,0.049,0,"Pancreas","IER2"
"FOS.9",0,1.61385166908756,0.364,0.107,0,"Pancreas","FOS"
"ZFP36.1",0,1.57747134672031,0.259,0.053,0,"Pancreas","ZFP36"
"CCND1.7",0,1.5588337711042,0.481,0.135,0,"Pancreas","CCND1"
"JUND.9",0,1.51560326809214,0.373,0.096,0,"Pancreas","JUND"
"MCTP1.1",0,1.49645239351201,0.268,0.033,0,"Pancreas","MCTP1"
"CD320.3",0,1.47235293830133,0.278,0.058,0,"Pancreas","CD320"
"IGFBP3.3",0,1.46984183036888,0.266,0.059,0,"Pancreas","IGFBP3"
"FAM13C",0,1.41845705621941,0.243,0.035,0,"Pancreas","FAM13C"
"HSPG2.10",0,1.41367388910561,0.847,0.367,0,"Pancreas","HSPG2"
"SOCS3",0,1.36730371392435,0.186,0.029,0,"Pancreas","SOCS3"
"CD34.8",0,1.31515986580668,0.598,0.206,0,"Pancreas","CD34"
"LMNA.10",0,1.31476885774085,0.367,0.097,0,"Pancreas","LMNA"
"SEPW1.2",0,1.31126733989235,0.317,0.06,0,"Pancreas","SEPW1"
"NKX2-3",0,1.30693306527565,0.15,0.004,0,"Pancreas","NKX2-3"
"FAM101B.2",0,1.28737341466412,0.321,0.069,0,"Pancreas","FAM101B"
"SOX4.8",0,1.28313049809437,0.519,0.191,0,"Pancreas","SOX4"
"MEOX1",0,1.24611583316997,0.141,0.008,0,"Pancreas","MEOX1"
"RP11-742N3.1",0,1.24372232795381,0.214,0.026,0,"Pancreas","RP11-742N3.1"
"UBTF.3",0,1.230421877179,0.21,0.062,0,"Pancreas","UBTF"
"AQP1.3",0,1.22791612773024,0.302,0.06,0,"Pancreas","AQP1"
"ITGA6.10",0,1.22652606598598,0.459,0.145,0,"Pancreas","ITGA6"
"PRND.1",0,1.22401327470823,0.136,0.026,0,"Pancreas","PRND"
"ICAM1.2",0,1.22339692836619,0.208,0.04,0,"Pancreas","ICAM1"
"H19.10",0,1.2034035411588,0.764,0.409,0,"Pancreas","H19"
"SNX3.6",0,1.20052367026146,0.391,0.119,0,"Pancreas","SNX3"
"ADAM15.3",0,1.20023380747932,0.29,0.057,0,"Pancreas","ADAM15"
"EHD4.2",0,1.1977648581447,0.239,0.048,0,"Pancreas","EHD4"
"BCAM.9",0,1.19704809620181,0.393,0.091,0,"Pancreas","BCAM"
"PLEC.7",0,1.19675971541938,0.374,0.1,0,"Pancreas","PLEC"
"IL32.1",0,1.17558446993462,0.227,0.044,0,"Pancreas","IL32"
"EMP1.7",0,1.17242446987377,0.392,0.108,0,"Pancreas","EMP1"
"NES.5",0,1.17161110428189,0.28,0.078,0,"Pancreas","NES"
"RPS9.8",0,1.13701575936067,0.458,0.154,0,"Pancreas","RPS9"
"CCDC85B.3",0,1.12912850670306,0.274,0.065,0,"Pancreas","CCDC85B"
"PLXND1.10",0,1.12458223847376,0.563,0.213,0,"Pancreas","PLXND1"
"MAP3K11.3",0,1.12175054351308,0.307,0.078,0,"Pancreas","MAP3K11"
"BHLHE40",0,1.1002316050363,0.17,0.035,0,"Pancreas","BHLHE40"
"RPS14.7",0,1.07993295689594,0.475,0.17,0,"Pancreas","RPS14"
"PTMA.8",0,1.07772086409939,0.502,0.19,0,"Pancreas","PTMA"
"KLF6.10",0,1.07468515174289,0.431,0.158,0,"Pancreas","KLF6"
"CDC42EP1",0,1.06880661036516,0.235,0.047,0,"Pancreas","CDC42EP1"
"AHR.2",0,1.06373564670343,0.271,0.059,0,"Pancreas","AHR"
"ROBO4.7",0,1.06203557979956,0.477,0.169,0,"Pancreas","ROBO4"
"F2RL3",0,1.06097021432661,0.103,0.009,0,"Pancreas","F2RL3"
"EBF3",0,1.05928786821325,0.135,0.012,0,"Pancreas","EBF3"
"PCDH17.7",0,1.04256477981706,0.47,0.143,0,"Pancreas","PCDH17"
"RPS3.9",0,1.03129829551404,0.638,0.294,0,"Pancreas","RPS3"
"IGFBP2.3",0,1.02875499335112,0.266,0.067,0,"Pancreas","IGFBP2"
"LIMS2.1",0,1.02543152148153,0.225,0.057,0,"Pancreas","LIMS2"
"GLUL.1",0,1.02400726081693,0.205,0.06,0,"Pancreas","GLUL"
"RPS18.7",0,1.01810966739069,0.379,0.116,0,"Pancreas","RPS18"
"CRIP2.10",0,1.01671605548959,0.482,0.186,0,"Pancreas","CRIP2"
"RPS11.9",0,1.007161267835,0.604,0.264,0,"Pancreas","RPS11"
"CFL1.9",0,1.00177972570977,0.547,0.219,0,"Pancreas","CFL1"
"CEL",0,0.997222966414303,0.123,0.014,0,"Pancreas","CEL"
"DDIT4.1",0,0.995066363035996,0.228,0.052,0,"Pancreas","DDIT4"
"RPL3.9",0,0.985662889407452,0.387,0.125,0,"Pancreas","RPL3"
"TAGLN2.4",0,0.977399296243277,0.249,0.071,0,"Pancreas","TAGLN2"
"RPL10.2",0,0.976412719044696,0.247,0.057,0,"Pancreas","RPL10"
"ACTB.10",0,0.966826364417177,0.602,0.288,0,"Pancreas","ACTB"
"H1FX.7",0,0.964917280487808,0.328,0.112,0,"Pancreas","H1FX"
"RPS8.9",0,0.962787667394721,0.701,0.356,0,"Pancreas","RPS8"
"VWA1.4",0,0.955815387272154,0.241,0.076,0,"Pancreas","VWA1"
"CAV1.8",0,0.951841346997398,0.498,0.167,0,"Pancreas","CAV1"
"ERF",0,0.947226247240038,0.151,0.032,0,"Pancreas","ERF"
"RPLP2.8",0,0.944348874548662,0.594,0.259,0,"Pancreas","RPLP2"
"PCDH9.4",0,0.937604146607858,0.232,0.071,0,"Pancreas","PCDH9"
"IGFBP4.7",0,0.929969262023019,0.706,0.337,0,"Pancreas","IGFBP4"
"JAG2",0,0.927431763323616,0.131,0.027,0,"Pancreas","JAG2"
"CD93.10",0,0.922638538970074,0.627,0.271,0,"Pancreas","CD93"
"SHANK3.9",0,0.921756226736067,0.517,0.196,0,"Pancreas","SHANK3"
"FAM129B.6",0,0.920496190250717,0.28,0.088,0,"Pancreas","FAM129B"
"HBEGF",0,0.919794500637839,0.126,0.023,0,"Pancreas","HBEGF"
"RPL27A.10",0,0.919119157516717,0.529,0.225,0,"Pancreas","RPL27A"
"RPL8.7",0,0.917933037723246,0.499,0.199,0,"Pancreas","RPL8"
"NR4A1",0,0.911175687810565,0.152,0.03,0,"Pancreas","NR4A1"
"ITGA2.2",0,0.896424154760524,0.261,0.069,0,"Pancreas","ITGA2"
"CLIC4.9",0,0.890085985210561,0.461,0.194,0,"Pancreas","CLIC4"
"GNAI2.10",0,0.88693824713708,0.687,0.342,0,"Pancreas","GNAI2"
"CSNK1E.7",0,0.886221169966056,0.292,0.096,0,"Pancreas","CSNK1E"
"CLIC1.4",0,0.884182106936015,0.26,0.085,0,"Pancreas","CLIC1"
"SLC9A3R2.8",0,0.882420359109622,0.329,0.123,0,"Pancreas","SLC9A3R2"
"BTG1.8",0,0.878782518011671,0.306,0.102,0,"Pancreas","BTG1"
"HSP90AB1.8",0,0.877768135484055,0.457,0.18,0,"Pancreas","HSP90AB1"
"MAPK3",0,0.874227823933221,0.202,0.048,0,"Pancreas","MAPK3"
"CLSTN3.1",0,0.844847548593329,0.131,0.027,0,"Pancreas","CLSTN3"
"GNB2L1.9",0,0.843776448817683,0.489,0.205,0,"Pancreas","GNB2L1"
"ACTG1.9",0,0.838327233665455,0.651,0.335,0,"Pancreas","ACTG1"
"TBC1D1.4",0,0.836996248813417,0.257,0.079,0,"Pancreas","TBC1D1"
"RPS5.8",0,0.833482753861011,0.41,0.15,0,"Pancreas","RPS5"
"S100A16.8",0,0.83340999831256,0.294,0.089,0,"Pancreas","S100A16"
"C10orf10",0,0.83139797514031,0.109,0.021,0,"Pancreas","C10orf10"
"PFN1.9",0,0.828304508271042,0.437,0.191,0,"Pancreas","PFN1"
"NFATC2.2",0,0.825588662709012,0.173,0.046,0,"Pancreas","NFATC2"
"SLFN5.5",0,0.824614924802725,0.278,0.085,0,"Pancreas","SLFN5"
"JUP.5",0,0.817937216484317,0.317,0.107,0,"Pancreas","JUP"
"RAMP2.10",0,0.817876986749889,0.584,0.258,0,"Pancreas","RAMP2"
"EGFL7.8",0,0.816789028047026,0.559,0.238,0,"Pancreas","EGFL7"
"SOX18.9",0,0.816283246102137,0.356,0.139,0,"Pancreas","SOX18"
"PPP1R15A",0,0.794734844227781,0.109,0.017,0,"Pancreas","PPP1R15A"
"LAMA5",0,0.793445352744908,0.123,0.023,0,"Pancreas","LAMA5"
"RPL32.9",0,0.789532114650787,0.485,0.212,0,"Pancreas","RPL32"
"RPS27.8",0,0.786758720222384,0.306,0.101,0,"Pancreas","RPS27"
"RPL23AP2",0,0.786462873412395,0.164,0.028,0,"Pancreas","RPL23AP2"
"MAFF",0,0.779009203481666,0.127,0.02,0,"Pancreas","MAFF"
"RPL7.10",0,0.777315817710661,0.317,0.103,0,"Pancreas","RPL7"
"HMGA1",0,0.776893727951346,0.139,0.028,0,"Pancreas","HMGA1"
"A2M.10",0,0.775297133994248,0.627,0.299,0,"Pancreas","A2M"
"GRASP",0,0.763573902693595,0.185,0.044,0,"Pancreas","GRASP"
"EGLN1.9",0,0.759945609736379,0.31,0.116,0,"Pancreas","EGLN1"
"GLTSCR2.4",0,0.759893663922937,0.271,0.083,0,"Pancreas","GLTSCR2"
"ACVRL1.6",0,0.759719338617568,0.257,0.085,0,"Pancreas","ACVRL1"
"FBL",0,0.750454738866126,0.142,0.031,0,"Pancreas","FBL"
"JAM2.5",0,0.748085165656514,0.248,0.079,0,"Pancreas","JAM2"
"RPL13.10",0,0.746953342066223,0.517,0.228,0,"Pancreas","RPL13"
"RPSA",0,0.745712906020612,0.182,0.045,0,"Pancreas","RPSA"
"RPL29.8",0,0.743247261460708,0.269,0.091,0,"Pancreas","RPL29"
"RPL38.10",0,0.738609712879152,0.494,0.223,0,"Pancreas","RPL38"
"PPM1F.5",0,0.736815226009824,0.308,0.107,0,"Pancreas","PPM1F"
"PNRC1.6",0,0.733741410807477,0.316,0.109,0,"Pancreas","PNRC1"
"RNASE1.9",0,0.733160180113524,0.312,0.11,0,"Pancreas","RNASE1"
"RPS10.7",0,0.73224853107929,0.296,0.101,0,"Pancreas","RPS10"
"FKBP1A.9",0,0.727276923735042,0.417,0.172,0,"Pancreas","FKBP1A"
"RPL23.10",0,0.723142047258405,0.436,0.185,0,"Pancreas","RPL23"
"RPS23.10",0,0.723025629533974,0.487,0.228,0,"Pancreas","RPS23"
"RPS3A.1",0,0.721684048111982,0.231,0.064,0,"Pancreas","RPS3A"
"RPS6.9",0,0.718482418673391,0.588,0.3,0,"Pancreas","RPS6"
"RPLP0.10",0,0.717709565690646,0.442,0.189,0,"Pancreas","RPLP0"
"RPL28.8",0,0.712639062296458,0.515,0.241,0,"Pancreas","RPL28"
"RPL27.9",0,0.71201837390903,0.398,0.165,0,"Pancreas","RPL27"
"RPS24.10",0,0.710277306911586,0.429,0.18,0,"Pancreas","RPS24"
"RPS19.8",0,0.709433439467611,0.349,0.13,0,"Pancreas","RPS19"
"SYNPO",0,0.7067529954589,0.126,0.023,0,"Pancreas","SYNPO"
"RPL12.8",0,0.705380599669158,0.403,0.161,0,"Pancreas","RPL12"
"RPS12.8",0,0.704793595522419,0.467,0.21,0,"Pancreas","RPS12"
"MSN.8",0,0.701663660686895,0.388,0.15,0,"Pancreas","MSN"
"PLCB1.10",0,0.701559030094544,0.589,0.294,0,"Pancreas","PLCB1"
"RRBP1.8",0,0.700187307697192,0.303,0.11,0,"Pancreas","RRBP1"
"RPL10A.9",0,0.694180978035573,0.335,0.124,0,"Pancreas","RPL10A"
"RPL7A.9",0,0.692386471606923,0.455,0.198,0,"Pancreas","RPL7A"
"RPL35.8",0,0.688474005579856,0.329,0.125,0,"Pancreas","RPL35"
"RPL18.7",0,0.685763117784255,0.478,0.212,0,"Pancreas","RPL18"
"RPL21.1",0,0.683768032173828,0.19,0.051,0,"Pancreas","RPL21"
"PXDN.9",0,0.682338175683957,0.429,0.184,0,"Pancreas","PXDN"
"CDC37.7",0,0.669607007423641,0.265,0.09,0,"Pancreas","CDC37"
"RPL5.7",0,0.664902310814163,0.471,0.212,0,"Pancreas","RPL5"
"COL4A2.9",0,0.664368485189346,0.766,0.442,0,"Pancreas","COL4A2"
"RPS2.9",0,0.663353402290487,0.428,0.179,0,"Pancreas","RPS2"
"RPL34.8",0,0.660453658450661,0.404,0.167,0,"Pancreas","RPL34"
"GSN.9",0,0.651238983606709,0.281,0.095,0,"Pancreas","GSN"
"ACTN4.9",0,0.649172534111916,0.628,0.318,0,"Pancreas","ACTN4"
"CD81.10",0,0.637287653044926,0.62,0.314,0,"Pancreas","CD81"
"NEDD9.8",0,0.63645027885841,0.389,0.154,0,"Pancreas","NEDD9"
"DYSF.8",0,0.620723552564055,0.371,0.139,0,"Pancreas","DYSF"
"RPL9.9",0,0.610849441671477,0.368,0.146,0,"Pancreas","RPL9"
"COL4A1.9",0,0.57370035069325,0.711,0.39,0,"Pancreas","COL4A1"
"IGF2.10",0,0.453812200011411,0.715,0.369,0,"Pancreas","IGF2"
"SPARCL1.9",0,0.274887891740083,0.431,0.171,0,"Pancreas","SPARCL1"
"MALAT1.9",0,-1.29918992392263,0.654,0.748,0,"Pancreas","MALAT1"
"RPL15.8",8.90938453344461e-307,0.617165837201203,0.535,0.256,5.66289390330273e-302,"Pancreas","RPL15"
"YBX1.2",2.36163174317984e-305,0.670685214406411,0.199,0.058,1.50107675228254e-300,"Pancreas","YBX1"
"ADAMTS9.10",5.03172645318749e-305,0.652302740647795,0.413,0.177,3.1982156509105e-300,"Pancreas","ADAMTS9"
"PTMS.8",2.79108716993572e-304,0.670157831598222,0.403,0.171,1.77404291608284e-299,"Pancreas","PTMS"
"IRF2BP2.7",1.25401118177581e-303,0.756793163369161,0.259,0.089,7.97062047248521e-299,"Pancreas","IRF2BP2"
"EEF2.8",6.55635166831298e-303,0.658066439258674,0.502,0.237,4.16728268389641e-298,"Pancreas","EEF2"
"RPL13A.10",1.63865382455658e-302,0.611081933422367,0.44,0.192,1.0415447574264e-297,"Pancreas","RPL13A"
"H6PD",5.50128309706972e-302,0.661956505032488,0.154,0.038,3.49667054932848e-297,"Pancreas","H6PD"
"RPLP1.9",4.55276118283142e-299,0.734910692624739,0.637,0.358,2.89378053541948e-294,"Pancreas","RPLP1"
"RPS15.9",2.80097815444958e-298,0.667275843899646,0.271,0.095,1.7803297247497e-293,"Pancreas","RPS15"
"TNFRSF1B.2",8.94506490968984e-295,0.776437902714967,0.192,0.057,5.68557270724796e-290,"Pancreas","TNFRSF1B"
"NUDT3.7",2.13654888425888e-294,0.695688230839252,0.277,0.1,1.35801183632379e-289,"Pancreas","NUDT3"
"RPL18A",2.46291956235463e-294,0.54317037980087,0.183,0.051,1.56545630302822e-289,"Pancreas","RPL18A"
"FLNA.7",1.92109368247463e-293,0.670928130237405,0.318,0.122,1.2210663555177e-288,"Pancreas","FLNA"
"HHEX",4.82436575401366e-292,0.641064030935203,0.128,0.029,3.06641511690862e-287,"Pancreas","HHEX"
"RPL23A.9",1.11897288376699e-291,0.580646541114596,0.317,0.121,7.11230354651134e-287,"Pancreas","RPL23A"
"DUSP1.8",1.41800792989259e-291,0.807920673869318,0.282,0.103,9.01300020319029e-287,"Pancreas","DUSP1"
"SET.7",5.49785083047241e-291,0.670429966263564,0.281,0.103,3.49448896635657e-286,"Pancreas","SET"
"TSPAN18.8",4.50167089187416e-290,0.605465062704602,0.489,0.226,2.86130703558413e-285,"Pancreas","TSPAN18"
"MYH9.8",4.09395124459565e-289,0.642590858196487,0.505,0.242,2.60215635057744e-284,"Pancreas","MYH9"
"RHOC.9",1.76122288052408e-288,0.651535340333794,0.285,0.105,1.11945087508991e-283,"Pancreas","RHOC"
"FAM198B.8",2.41885062096639e-288,0.420997638192982,0.271,0.094,1.53744564319245e-283,"Pancreas","FAM198B"
"DCHS1.1",2.988984918656e-287,0.682864200081461,0.228,0.074,1.89982870414694e-282,"Pancreas","DCHS1"
"KANK3.8",1.14670849930547e-284,0.662105361123263,0.338,0.136,7.28859389243547e-280,"Pancreas","KANK3"
"NRG3.9",1.15579480745591e-284,-3.08135064689614,0.017,0.241,7.34634737567051e-280,"Pancreas","NRG3"
"NPDC1.6",2.55779806188297e-284,0.624662551974049,0.27,0.097,1.62576202611344e-279,"Pancreas","NPDC1"
"SERBP1.6",1.8610055417275e-283,0.652842247721801,0.282,0.104,1.18287373237742e-278,"Pancreas","SERBP1"
"MCAM.10",3.8562248312762e-282,0.843494051874923,0.346,0.145,2.45105506500747e-277,"Pancreas","MCAM"
"KDM6B",6.23841320986817e-282,0.76537812171881,0.137,0.033,3.96519782032431e-277,"Pancreas","KDM6B"
"H3F3B.7",1.78515493736732e-281,0.6456763517545,0.406,0.179,1.13466232974004e-276,"Pancreas","H3F3B"
"WASF2.9",5.36176637663138e-279,0.685170429120788,0.402,0.178,3.40799232665067e-274,"Pancreas","WASF2"
"VWF.9",1.61025088752937e-277,0.611591706075386,0.446,0.204,1.02349156662254e-272,"Pancreas","VWF"
"C11orf31",2.30841086498942e-276,0.700934482409084,0.151,0.039,1.46724902989592e-271,"Pancreas","C11orf31"
"CEP68.3",4.40684424277863e-276,0.720354093172577,0.215,0.07,2.80103426915252e-271,"Pancreas","CEP68"
"FAM43A.3",4.55944515403577e-276,0.814935137914057,0.22,0.073,2.89802893435667e-271,"Pancreas","FAM43A"
"UBALD2",3.81903457364504e-275,0.696369165802592,0.126,0.029,2.42741656535453e-270,"Pancreas","UBALD2"
"SF3A2",1.05568177455151e-274,0.592785842996725,0.171,0.048,6.71001892722686e-270,"Pancreas","SF3A2"
"RPL19.8",1.09387284568491e-274,0.583390779483386,0.487,0.233,6.95276519445789e-270,"Pancreas","RPL19"
"RPS4X.8",2.23910751546431e-273,0.570759758500182,0.458,0.212,1.42319912790427e-268,"Pancreas","RPS4X"
"NEURL1B.3",6.51785486014041e-273,0.679534097205398,0.178,0.051,4.14281372765385e-268,"Pancreas","NEURL1B"
"FAM69B",1.36991358569028e-272,0.508673476892472,0.144,0.036,8.70730774200597e-268,"Pancreas","FAM69B"
"FGD4.10",1.77850093944478e-272,0.657585014704886,0.296,0.114,1.1304329821205e-267,"Pancreas","FGD4"
"C10orf54.2",2.23160601369216e-270,0.833019025071404,0.182,0.055,1.41843109836287e-265,"Pancreas","C10orf54"
"FIS1",3.84139803376164e-270,0.706131245974162,0.148,0.039,2.44163100423923e-265,"Pancreas","FIS1"
"MMP2.2",4.53254015704552e-270,0.6321287667689,0.184,0.055,2.8809278492197e-265,"Pancreas","MMP2"
"UBC.9",7.17194461376065e-270,0.681257949559459,0.35,0.147,4.5585597159524e-265,"Pancreas","UBC"
"ARHGEF15.1",1.05711274739592e-269,0.685263625967589,0.183,0.055,6.71911433372321e-265,"Pancreas","ARHGEF15"
"RPS27A.8",2.84424260918163e-269,0.54754445662581,0.316,0.125,1.80782904482194e-264,"Pancreas","RPS27A"
"MARCKSL1.7",3.68883315212959e-269,0.661384211290098,0.385,0.171,2.34465923982509e-264,"Pancreas","MARCKSL1"
"FBN1.9",7.31532329802477e-268,0.649732605418509,0.31,0.123,4.64969264145752e-263,"Pancreas","FBN1"
"VIM.9",1.85361321164326e-266,0.376035311770583,0.774,0.461,1.17817509345257e-261,"Pancreas","VIM"
"EFCAB14.9",3.66162255361614e-266,0.79246154616047,0.269,0.101,2.32736391130395e-261,"Pancreas","EFCAB14"
"THY1.3",8.77230822546336e-266,0.766512967653638,0.218,0.074,5.57576683118677e-261,"Pancreas","THY1"
"RPL17.7",3.34000106861419e-265,0.531246973315208,0.281,0.106,2.12293807922187e-260,"Pancreas","RPL17"
"PITPNC1.8",4.06736519008697e-265,0.718698091206229,0.377,0.166,2.58525798847118e-260,"Pancreas","PITPNC1"
"RAD23A.1",1.18534717575314e-264,0.617975282691127,0.198,0.063,7.53418518380454e-260,"Pancreas","RAD23A"
"EGLN2",4.4932414880684e-263,0.590219619733356,0.125,0.03,2.85594922223115e-258,"Pancreas","EGLN2"
"CCNI.9",1.17260486045374e-262,0.601596478298967,0.378,0.165,7.45319375353e-258,"Pancreas","CCNI"
"MYO1C.7",4.41337970176336e-262,0.633658520130544,0.297,0.116,2.80518827223781e-257,"Pancreas","MYO1C"
"YWHAB.6",3.20355618207679e-261,0.586262403484521,0.394,0.175,2.03621234488983e-256,"Pancreas","YWHAB"
"RPL4.7",2.83126330509115e-260,0.571738206677534,0.295,0.116,1.79957926934898e-255,"Pancreas","RPL4"
"MLLT6.2",6.55643984949498e-260,0.643942901112124,0.18,0.055,4.16733873273751e-255,"Pancreas","MLLT6"
"LIFR.8",3.98768824374885e-259,0.482027559764734,0.373,0.159,2.53461452460921e-254,"Pancreas","LIFR"
"CAPNS1.9",2.87131470843209e-258,0.591671456583002,0.331,0.137,1.82503634182652e-253,"Pancreas","CAPNS1"
